Distance_(pixels),Gray_Value
627,34.2500
628,34.1415
629,34.3636
630,34.7442
631,34.8510
632,34.7897
633,34.9195
634,35.0148
635,35.1055
636,35.0431
637,35.1386
638,35.1989
639,35.2573
640,35.5238
641,35.9796
642,36.2288
643,36.2805
644,36.0155
645,36.0655
646,36.3167
647,36.2861
648,36.0209
649,36.1066
650,36.2301
651,36.3275
652,36.3830
653,36.6740
654,36.8472
655,36.8426
656,36.9643
657,37.1042
658,37.0056
659,36.9755
660,37.0301
661,37.2747
662,37.6224
663,37.7242
664,37.7072
665,38.0030
666,38.1066
667,37.8353
668,37.4398
669,37.4162
670,37.6646
671,37.8433
672,37.9257
673,38.1218
674,38.2865
675,38.2362
676,38.0992
677,38.1221
678,38.2267
679,38.3572
680,38.5124
681,38.7826
682,38.9167
683,38.8379
684,38.7287
685,38.8469
686,38.9998
687,39.0110
688,39.1688
689,39.3806
690,39.2205
691,39.1630
692,39.3124
693,39.7023
694,39.9838
695,40.0794
696,40.1193
697,40.3757
698,40.5445
699,40.4771
700,40.4273
701,40.4349
702,40.2534
703,40.0146
704,39.9488
705,40.1610
706,40.4364
707,40.8952
708,41.0672
709,41.2781
710,41.3165
711,41.1757
712,40.9628
713,40.9559
714,40.9813
715,41.0952
716,41.1940
717,41.4893
718,41.6187
719,41.5492
720,41.5742
721,41.8458
722,42.0362
723,42.1686
724,42.1707
725,42.0517
726,41.8095
727,41.7070
728,41.7897
729,42.1287
730,42.4359
731,42.5494
732,42.4973
733,42.4512
734,42.2230
735,42.0584
736,42.1987
737,42.5387
738,42.8390
739,42.8372
740,42.6889
741,42.6017
742,42.6650
743,42.7262
744,42.7901
745,43.1345
746,43.3640
747,43.3933
748,43.2204
749,43.2519
750,43.3395
751,43.3948
752,43.6443
753,44.0583
754,44.1100
755,44.1326
756,44.1475
757,44.0500
758,44.0818
759,44.0635
760,43.8383
761,43.9081
762,44.0172
763,44.0189
764,44.1294
765,44.3193
766,44.7595
767,44.8988
768,44.6928
769,44.8941
770,45.1455
771,45.0626
772,44.7152
773,44.6218
774,44.8233
775,44.6676
776,44.1979
777,44.2893
778,44.6691
779,44.9486
780,45.0159
781,45.1681
782,45.3238
783,45.4650
784,45.4986
785,45.7150
786,45.8818
787,46.2260
788,46.2661
789,46.1309
790,45.7262
791,45.2741
792,45.1763
793,45.6738
794,46.1916
795,46.4777
796,46.6528
797,46.7279
798,46.8261
799,46.8148
800,46.6353
801,46.7449
802,46.8558
803,46.9479
804,47.0730
805,47.1830
806,47.2273
807,47.1470
808,46.9556
809,46.9406
810,46.8077
811,46.9735
812,47.2435
813,47.3274
814,47.0564
815,46.7008
816,46.6000
817,47.0680
818,47.5130
819,47.5875
820,47.3356
821,47.2951
822,47.2682
823,47.3120
824,47.5688
825,47.8200
826,47.7219
827,47.4091
828,47.1212
829,47.2125
830,47.5565
831,47.5432
832,47.3169
833,47.2314
834,47.0682
835,47.2286
836,47.5589
837,47.9894
838,48.1910
839,48.1018
840,47.8762
841,47.8631
842,47.9423
843,48.0202
844,47.7946
845,47.7247
846,47.7475
847,47.6151
848,47.4506
849,47.4840
850,47.5169
851,47.7965
852,48.3578
853,48.6902
854,48.5339
855,48.1300
856,47.8827
857,48.0308
858,48.0204
859,47.9961
860,47.7765
861,47.6467
862,47.6495
863,47.6006
864,47.5750
865,47.8134
866,47.8162
867,47.9134
868,47.9104
869,48.0275
870,48.1705
871,48.0034
872,47.6810
873,47.6932
874,47.8097
875,47.6911
876,47.3324
877,47.1432
878,47.2435
879,47.6385
880,48.1677
881,48.1524
882,47.4443
883,47.3195
884,47.7524
885,47.9345
886,47.5720
887,47.2465
888,47.3283
889,47.7535
890,47.9147
891,47.9124
892,47.8159
893,47.7955
894,47.5556
895,47.1880
896,47.1677
897,47.4499
898,47.5782
899,47.5176
900,47.4474
901,47.5655
902,47.6951
903,47.5862
904,47.4973
905,47.7750
906,47.9079
907,47.9740
908,47.8022
909,47.6637
910,47.3219
911,47.1051
912,47.4278
913,47.9221
914,48.1761
915,48.2063
916,47.7119
917,47.5485
918,47.5802
919,47.5085
920,47.4088
921,47.4401
922,47.3574
923,47.4534
924,47.1755
925,47.5425
926,48.0525
927,47.9815
928,47.6941
929,47.6779
930,47.5785
931,47.2028
932,46.6661
933,46.5972
934,46.7862
935,46.8997
936,47.0723
937,47.5180
938,47.8691
939,47.9910
940,47.6095
941,47.4525
942,47.3830
943,47.0818
944,46.7232
945,46.7417
946,46.8766
947,47.1761
948,47.3724
949,47.3210
950,47.1001
951,47.1109
952,47.1498
953,47.2265
954,47.1923
955,47.0824
956,46.9625
957,47.0067
958,47.1259
959,47.1421
960,47.1021
961,47.1238
962,47.0908
963,46.9673
964,46.9261
965,47.0095
966,46.9948
967,46.7096
968,46.5188
969,46.7938
970,47.0738
971,47.0204
972,46.3331
973,45.9503
974,45.9800
975,45.9341
976,45.8629
977,46.0258
978,46.0919
979,46.1539
980,46.2807
981,46.3701
982,46.3089
983,45.9430
984,45.4205
985,45.3953
986,45.5668
987,45.4665
988,45.2590
989,45.2926
990,45.3475
991,45.3320
992,45.4420
993,45.6833
994,45.7813
995,45.7651
996,45.5746
997,45.6984
998,45.6670
999,45.3599
1000,45.2097
1001,45.1712
1002,44.8149
1003,44.6866
1004,44.5991
1005,44.7486
1006,45.1229
1007,44.9287
1008,44.4917
1009,44.4101
1010,44.2390
1011,44.0902
1012,44.0099
1013,43.9658
1014,44.1423
1015,44.1292
1016,44.0508
1017,44.3421
1018,44.3167
1019,44.3806
1020,44.3290
1021,44.3195
1022,44.2583
1023,44.0429
1024,43.7079
1025,43.7003
1026,43.9684
1027,43.9128
1028,43.4543
1029,43.0945
1030,43.2646
1031,43.4469
1032,43.4331
1033,43.5546
1034,43.4627
1035,43.6751
1036,43.9994
1037,43.9231
1038,43.5318
1039,43.3169
1040,43.0586
1041,42.9458
1042,43.0444
1043,43.1828
1044,43.0738
1045,43.0900
1046,43.1894
1047,43.0648
1048,42.8394
1049,42.8654
1050,42.6500
1051,42.5574
1052,42.3154
1053,42.4050
1054,42.5191
1055,42.2852
1056,42.0390
1057,41.9757
1058,41.8411
1059,41.8713
1060,42.0487
1061,42.0993
1062,42.3802
1063,42.4534
1064,42.1087
1065,42.1929
1066,42.3511
1067,42.2556
1068,41.9849
1069,41.8118
1070,41.7279
1071,41.4868
1072,41.2353
1073,41.2177
1074,41.2275
1075,41.0555
1076,40.8512
1077,40.8474
1078,40.8006
1079,40.6026
1080,40.5735
1081,40.7234
1082,40.6446
1083,40.7046
1084,40.4840
1085,40.6837
1086,41.0271
1087,40.8564
1088,40.3115
1089,40.0725
1090,40.0691
1091,40.0581
1092,39.9658
1093,39.9303
1094,40.0818
1095,40.1165
1096,39.9578
1097,39.9985
1098,39.9416
1099,39.7994
1100,39.6181
1101,39.7569
1102,39.8838
1103,39.5373
1104,39.0474
1105,39.0420
1106,39.2375
1107,39.1927
1108,38.8753
1109,38.7333
1110,38.8609
1111,38.8514
1112,38.5871
1113,38.4624
1114,38.3733
1115,38.5320
1116,38.6530
1117,38.5094
1118,38.2469
1119,38.2120
1120,38.3027
1121,38.3402
1122,38.1802
1123,38.1214
1124,38.0530
1125,37.9529
1126,37.6678
1127,37.3852
1128,37.1074
1129,37.1387
1130,37.3843
1131,37.3774
1132,37.1021
1133,37.1421
1134,37.1910
1135,37.0114
1136,36.7533
1137,36.5798
1138,36.4269
1139,36.2986
1140,36.3302
1141,36.2969
1142,36.2527
1143,36.3367
1144,36.3529
1145,36.4204
1146,36.1772
1147,36.0050
1148,36.0289
1149,36.0611
1150,35.9141
1151,35.7257
1152,35.6698
1153,35.7959
1154,35.7699
1155,35.5873
1156,35.4405
1157,35.2555
1158,35.1038
1159,35.0491
1160,34.9908
1161,35.0112
1162,34.9539
1163,34.9767
1164,34.7486
1165,34.7113
1166,34.8745
1167,34.9290
1168,34.7791
1169,34.7813
1170,34.8218
1171,34.6521
1172,34.4493
1173,34.2816
1174,34.1371
1175,33.8424
1176,33.5651
1177,33.6988
1178,33.9542
1179,33.8898
1180,33.4510
1181,33.2687
1182,33.1466
1183,32.9933
1184,33.0766
1185,33.2140
1186,33.0024
1187,32.7287
1188,32.6004
1189,32.6086
1190,32.6183
1191,32.4878
1192,32.4921
1193,32.6766
1194,32.6073
1195,32.3143
1196,32.0476
1197,31.8751
1198,31.7658
1199,31.5894
1200,31.4174
1201,31.4220
1202,31.4347
1203,31.5556
1204,31.6254
1205,31.6093
1206,31.5315
1207,31.3212
1208,30.9559
1209,30.7190
1210,30.6431
1211,30.6685
1212,30.6349
1213,30.5935
1214,30.4015
1215,30.0874
1216,29.9255
1217,30.1625
1218,30.4353
1219,30.5720
1220,30.4549
1221,30.3832
1222,30.4041
1223,30.4136
1224,30.2162
1225,30.0129
1226,29.7498
1227,29.6286
1228,29.5447
1229,29.4084
1230,29.3262
1231,29.3888
1232,29.4047
1233,29.3744
1234,29.3232
1235,29.1582
1236,28.9813
1237,28.8848
1238,28.8506
1239,28.7038
1240,28.4654
1241,28.5434
1242,28.6304
1243,28.4592
1244,28.1940
1245,28.0616
1246,27.9785
1247,27.8919
1248,27.9227
1249,28.0719
1250,28.1533
1251,28.1701
1252,27.9815
1253,27.8751
1254,27.6622
1255,27.3064
1256,27.0739
1257,27.0375
1258,26.9606
1259,27.0084
1260,26.9755
1261,27.0299
1262,26.8771
1263,26.4743
1264,26.2271
1265,26.2204
1266,26.1905
1267,26.2465
1268,26.3294
1269,26.4293
1270,26.4626
1271,26.3535
1272,26.1735
1273,26.0868
1274,25.9488
1275,25.7752
1276,25.5539
1277,25.3574
1278,25.2170
1279,25.0508
1280,24.9203
1281,24.9655
1282,25.0788
1283,24.9727
1284,25.0297
1285,24.9520
1286,24.6599
1287,24.3249
1288,24.2726
1289,24.4075
1290,24.3836
1291,24.4398
1292,24.5223
1293,24.5488
1294,24.2954
1295,23.9358
1296,23.6831
1297,23.5907
1298,23.5145
1299,23.4777
1300,23.4534
1301,23.4685
1302,23.2838
1303,22.8866
1304,22.5464
1305,22.4730
1306,22.5051
1307,22.5096
1308,22.5851
1309,22.7092
1310,22.7615
1311,22.7486
1312,22.6592
1313,22.5640
1314,22.4837
1315,22.3914
1316,22.2919
1317,22.2796
1318,22.2443
1319,22.0497
1320,21.8319
1321,21.7238
1322,21.6924
1323,21.5363
1324,21.3279
1325,21.2207
1326,21.1176
1327,20.8484
1328,20.6717
1329,20.7016
1330,20.7458
1331,20.6803
1332,20.6080
1333,20.5038
1334,20.3216
1335,20.0861
1336,19.9968
1337,20.0801
1338,20.1079
1339,19.8982
1340,19.6635
1341,19.4129
1342,19.2566
1343,19.1950
1344,19.1501
1345,19.1785
1346,19.2297
1347,19.2284
1348,19.2607
1349,19.2394
1350,19.0558
1351,18.7768
1352,18.5937
1353,18.4693
1354,18.3076
1355,18.1647
1356,17.9712
1357,17.9307
1358,18.0202
1359,17.9255
1360,17.6641
1361,17.5163
1362,17.5516
1363,17.5044
1364,17.4047
1365,17.3162
1366,17.2192
1367,16.9486
1368,16.6951
1369,16.5739
1370,16.6017
1371,16.5415
1372,16.4293
1373,16.3331
1374,16.1869
1375,16.0583
1376,16.0060
1377,16.0071
1378,16.0248
1379,15.8030
1380,15.6846
1381,15.6407
1382,15.6073
1383,15.4837
1384,15.2560
1385,15.1120
1386,15.0646
1387,15.0844
1388,15.1429
1389,15.1417
1390,14.9638
1391,14.7485
1392,14.6022
1393,14.4784
1394,14.4019
1395,14.2629
1396,14.1787
1397,14.1033
1398,14.0986
1399,14.0549
1400,13.9574
1401,13.8697
1402,13.8125
1403,13.6764
1404,13.7126
1405,13.7102
1406,13.5505
1407,13.3087
1408,13.1229
1409,13.0702
1410,13.0764
1411,12.9739
1412,12.9145
1413,12.8489
1414,12.8054
1415,12.6599
1416,12.5421
1417,12.5148
1418,12.5365
1419,12.3451
1420,12.2357
1421,12.1725
1422,12.1604
1423,12.0738
1424,11.9572
1425,11.8835
1426,11.8859
1427,11.7570
1428,11.7513
1429,11.6629
1430,11.4754
1431,11.3035
1432,11.2282
1433,11.1826
1434,11.1488
1435,11.0222
1436,10.9303
1437,10.8540
1438,10.7415
1439,10.5802
1440,10.4448
1441,10.3008
1442,10.2344
1443,10.1445
1444,10.1031
1445,10.0631
1446,9.9613
1447,9.8515
1448,9.7602
1449,9.6904
1450,9.6091
1451,9.5458
1452,9.6480
