Distance_(pixels),Gray_Value
1096,93.667
1097,93.552
1098,91.911
1099,91.112
1100,94.158
1101,100.419
1102,106.498
1103,107.751
1104,111.125
1105,116.600
1106,121.971
1107,128.875
1108,135.758
1109,140.289
1110,143.518
1111,147.000
1112,149.988
1113,150.482
1114,152.037
1115,152.642
1116,152.350
1117,152.298
1118,150.659
1119,148.719
1120,148.089
1121,151.330
1122,155.670
1123,158.359
1124,160.030
1125,160.436
1126,161.855
1127,163.267
1128,162.739
1129,162.952
1130,161.366
1131,159.356
1132,155.928
1133,152.317
1134,151.135
1135,150.372
1136,153.112
1137,150.776
1138,147.752
1139,147.497
1140,149.660
1141,153.748
1142,157.193
1143,158.888
1144,159.901
1145,161.287
1146,164.416
1147,166.003
1148,166.145
1149,164.785
1150,161.532
1151,158.770
1152,152.541
1153,146.340
1154,139.307
1155,136.861
1156,139.802
1157,145.686
1158,150.825
1159,154.598
1160,151.740
1161,146.653
1162,140.724
1163,138.660
1164,139.690
1165,142.458
1166,139.751
1167,134.878
1168,130.705
1169,126.956
1170,120.832
1171,117.403
1172,113.182
1173,108.700
1174,106.244
1175,105.769
1176,104.670
1177,105.908
1178,108.333
1179,108.650
1180,110.116
1181,113.374
1182,117.432
1183,120.094
1184,121.942
1185,123.878
1186,125.933
1187,128.052
1188,127.776
1189,128.375
1190,130.005
1191,131.667
1192,131.821
1193,130.732
1194,129.693
1195,126.928
1196,122.790
1197,118.449
1198,114.774
1199,112.934
1200,110.759
1201,106.260
1202,99.411
1203,95.512
1204,95.344
1205,95.818
1206,97.611
1207,97.154
1208,93.759
1209,92.069
1210,90.697
1211,90.651
1212,90.000
1213,90.667
1214,91.349
1215,91.403
1216,91.006
1217,91.603
1218,91.667
1219,92.162
1220,96.308
1221,105.069
1222,111.231
1223,111.587
1224,115.703
1225,120.167
1226,124.549
1227,128.347
1228,132.667
1229,134.726
1230,137.749
1231,141.626
1232,142.922
1233,145.716
1234,149.973
1235,153.718
1236,157.116
1237,158.601
1238,159.265
1239,161.502
1240,161.314
1241,160.670
1242,159.360
1243,158.667
1244,157.594
1245,156.825
1246,154.953
1247,154.730
1248,151.389
1249,148.285
1250,145.967
1251,142.505
1252,136.287
1253,131.420
1254,126.931
1255,124.314
1256,118.793
1257,116.304
1258,113.001
1259,111.096
1260,111.030
1261,110.931
1262,111.873
1263,113.726
1264,113.067
1265,114.109
1266,114.670
1267,114.792
1268,114.608
1269,112.561
1270,109.340
1271,108.422
1272,107.696
1273,105.152
1274,102.387
1275,100.970
1276,100.667
1277,101.334
1278,102.317
1279,103.000
1280,105.286
1281,108.063
1282,110.411
1283,113.400
1284,116.554
1285,118.229
1286,118.624
1287,119.690
1288,122.089
1289,123.593
1290,124.403
1291,123.317
1292,122.515
1293,122.495
1294,121.526
1295,119.584
1296,119.314
1297,119.000
1298,117.662
1299,115.337
1300,113.689
1301,112.296
