Distance_(pixels),Gray_Value
1026,253.667
1027,253.667
1028,253.761
1029,253.859
1030,253.866
1031,253.874
1032,253.882
1033,254.058
1034,254.399
1035,254.620
1036,254.667
1037,254.667
1038,254.667
1039,254.667
1040,254.667
1041,254.667
1042,254.667
1043,254.667
1044,254.667
1045,254.667
1046,254.667
1047,254.667
1048,254.669
1049,254.667
1050,254.667
1051,254.667
1052,254.667
1053,254.667
1054,254.667
1055,254.667
1056,254.667
1057,254.243
1058,253.787
1059,253.711
1060,253.667
1061,253.667
1062,253.667
1063,253.667
1064,253.667
1065,253.667
1066,253.667
1067,253.667
1068,253.667
1069,253.584
1070,253.505
1071,253.513
1072,253.520
1073,253.528
1074,253.536
1075,253.543
1076,253.551
1077,253.449
1078,253.333
1079,253.333
1080,253.292
1081,253.132
1082,252.966
1083,252.747
1084,252.262
1085,251.930
1086,251.600
1087,251.240
1088,250.928
1089,250.297
1090,249.650
1091,248.850
1092,247.877
1093,247.071
1094,246.435
1095,245.654
1096,244.426
1097,243.149
1098,242.038
1099,240.786
1100,239.381
1101,237.811
1102,236.049
1103,234.111
1104,232.061
1105,229.692
1106,227.253
1107,224.789
1108,222.099
1109,219.285
1110,216.274
1111,213.102
1112,209.855
1113,206.529
1114,202.963
1115,199.218
1116,195.543
1117,191.930
1118,188.341
1119,184.541
1120,180.562
1121,176.493
1122,172.337
1123,168.179
1124,163.993
1125,159.992
1126,156.389
1127,153.130
1128,150.023
1129,147.062
1130,144.272
1131,141.811
1132,139.365
1133,136.894
1134,134.734
1135,132.905
1136,131.246
1137,129.596
1138,128.236
1139,127.073
1140,125.899
1141,124.878
1142,124.055
1143,123.398
1144,122.729
1145,122.109
1146,121.713
1147,121.558
1148,121.389
1149,121.333
1150,121.333
1151,121.389
1152,121.615
1153,121.893
1154,121.982
1155,122.056
1156,122.384
1157,122.895
1158,123.326
1159,123.750
1160,124.200
1161,124.846
1162,125.564
1163,126.209
1164,127.224
1165,128.193
1166,129.158
1167,130.220
1168,131.395
1169,132.559
1170,133.582
1171,134.604
1172,135.730
1173,136.624
1174,137.158
1175,137.708
1176,137.926
1177,138.097
1178,138.171
1179,137.721
1180,137.078
1181,136.580
1182,136.113
1183,135.301
1184,134.335
1185,133.527
1186,132.884
1187,132.357
1188,131.857
1189,131.206
1190,130.593
1191,130.103
1192,129.730
1193,129.508
1194,129.124
1195,128.515
1196,128.183
1197,128.031
1198,127.759
1199,127.415
1200,127.259
1201,127.315
1202,127.448
1203,127.375
1204,127.390
1205,127.320
1206,127.211
1207,127.169
1208,127.023
1209,126.759
1210,126.574
1211,126.441
1212,126.116
1213,125.790
1214,125.439
1215,125.085
1216,124.888
1217,124.637
1218,124.163
1219,123.837
1220,123.512
1221,123.186
1222,122.861
1223,122.535
1224,122.203
1225,121.723
1226,121.057
1227,120.390
1228,119.448
1229,118.253
1230,116.979
1231,115.478
1232,114.025
1233,112.314
1234,110.648
1235,108.846
1236,106.754
1237,104.628
1238,102.909
1239,101.395
1240,99.709
1241,98.480
1242,97.519
1243,96.691
1244,96.230
1245,95.842
1246,95.849
1247,96.069
1248,96.585
1249,97.411
1250,98.520
1251,99.533
1252,100.797
1253,102.103
1254,103.600
1255,104.923
1256,106.207
1257,107.587
1258,108.999
1259,110.326
1260,111.707
1261,113.089
1262,114.433
1263,115.655
1264,116.690
1265,117.708
1266,118.469
1267,118.950
1268,119.624
1269,120.166
1270,120.530
1271,120.878
1272,121.246
1273,121.500
1274,121.629
1275,121.911
1276,122.140
1277,122.355
1278,122.521
1279,122.536
1280,122.639
1281,122.913
1282,123.221
1283,123.396
1284,123.494
1285,123.700
1286,123.821
1287,123.895
1288,124.131
1289,124.355
1290,124.371
1291,124.312
1292,124.252
1293,124.333
1294,124.288
1295,124.224
1296,124.231
1297,124.239
1298,124.153
1299,123.940
1300,123.857
1301,123.770
1302,123.589
1303,123.462
1304,123.277
