Distance_(pixels),Gray_Value
1010,253.583
1011,253.333
1012,253.243
1013,252.907
1014,252.570
1015,252.567
1016,252.129
1017,252.123
1018,251.558
1019,251.444
1020,250.885
1021,250.765
1022,250.092
1023,249.753
1024,249.207
1025,248.537
1026,248.068
1027,247.395
1028,246.722
1029,246.049
1030,245.377
1031,244.370
1032,243.516
1033,242.358
1034,241.509
1035,240.506
1036,239.340
1037,238.167
1038,237.164
1039,235.839
1040,234.824
1041,233.667
1042,232.667
1043,231.667
1044,230.667
1045,229.667
1046,229.000
1047,228.061
1048,227.000
1049,226.073
1050,225.000
1051,223.876
1052,222.758
1053,221.549
1054,220.000
1055,218.555
1056,216.224
1057,214.333
1058,212.333
1059,210.000
1060,207.667
1061,204.906
1062,202.333
1063,199.333
1064,196.582
1065,193.333
1066,190.510
1067,187.258
1068,184.261
1069,181.195
1070,177.868
1071,174.540
1072,171.547
1073,168.219
1074,164.892
1075,161.565
1076,158.619
1077,155.866
1078,152.583
1079,149.551
1080,146.595
1081,143.634
1082,140.970
1083,138.307
1084,135.977
1085,133.667
1086,131.649
1087,130.000
1088,128.322
1089,126.659
1090,125.328
1091,123.333
1092,122.332
1093,121.325
1094,119.667
1095,118.000
1096,116.667
1097,115.333
1098,113.667
1099,112.311
1100,111.282
1101,109.667
1102,108.333
1103,107.000
1104,106.333
1105,105.667
1106,104.667
1107,104.667
1108,104.667
1109,105.333
1110,106.000
1111,106.333
1112,107.395
1113,108.667
1114,110.000
1115,111.071
1116,112.333
1117,114.000
1118,115.080
1119,116.417
1120,117.333
1121,118.756
1122,119.426
1123,120.333
1124,120.864
1125,121.667
1126,122.000
1127,122.549
1128,122.889
1129,123.667
1130,124.000
1131,124.333
1132,124.667
1133,124.793
1134,125.129
1135,125.598
1136,126.000
1137,126.333
1138,126.475
1139,127.145
1140,127.333
1141,127.635
1142,128.154
1143,128.490
1144,128.826
1145,129.163
1146,129.499
1147,129.338
1148,129.344
1149,129.175
1150,129.000
1151,128.696
1152,128.333
1153,128.187
1154,127.524
1155,127.333
1156,126.667
1157,126.399
1158,125.941
1159,125.539
1160,125.417
1161,124.878
1162,124.548
1163,124.333
1164,124.221
1165,124.000
1166,124.000
1167,123.897
1168,123.566
1169,123.236
1170,123.000
1171,122.667
1172,122.491
1173,121.915
1174,121.667
1175,121.254
1176,120.667
1177,120.333
1178,119.667
1179,119.333
1180,118.667
1181,118.273
1182,117.667
1183,117.279
1184,116.897
1185,116.285
1186,115.667
1187,114.958
1188,114.000
1189,113.631
1190,112.967
1191,112.303
1192,111.946
1193,111.309
1194,110.604
1195,109.964
1196,108.970
1197,107.977
1198,106.974
1199,105.989
1200,104.331
1201,103.667
1202,102.004
1203,100.667
1204,99.333
1205,97.013
1206,95.365
1207,93.667
1208,92.000
1209,90.025
1210,88.667
1211,86.698
1212,85.367
1213,83.704
1214,82.080
1215,81.043
1216,80.046
1217,79.383
1218,78.719
1219,78.444
1220,78.392
1221,78.395
1222,78.731
1223,79.333
1224,79.879
1225,81.074
1226,82.000
1227,83.080
1228,84.750
1229,86.086
1230,88.000
1231,89.425
1232,91.000
1233,92.667
1234,93.899
1235,95.125
1236,96.226
1237,97.556
1238,98.773
1239,99.883
1240,100.761
1241,101.843
1242,102.541
1243,103.538
1244,104.271
1245,104.865
1246,105.391
1247,105.859
1248,106.379
1249,107.186
1250,107.517
1251,108.180
1252,108.354
1253,109.174
1254,109.171
1255,109.835
1256,109.832
1257,110.324
1258,110.492
1259,110.489
1260,111.333
1261,111.333
1262,111.480
1263,111.810
1264,112.000
1265,112.333
1266,112.333
1267,112.333
1268,112.795
1269,112.792
1270,113.211
1271,113.000
1272,113.000
1273,112.774
1274,112.780
1275,112.333
1276,112.230
1277,112.000
1278,111.667
1279,111.667
1280,111.333
1281,111.089
1282,111.000
1283,110.333
1284,109.746
1285,109.667
1286,109.333
1287,108.404
1288,108.067
1289,107.731
1290,107.333
1291,106.667
1292,106.000
1293,105.667
1294,105.000
1295,104.667
1296,104.248
1297,103.294
1298,102.630
1299,101.966
1300,101.303
1301,100.306
1302,99.642
1303,98.667
1304,98.000
1305,97.000
1306,96.321
1307,95.000
1308,94.327
1309,93.327
1310,92.000
1311,91.333
1312,90.006
1313,89.009
1314,88.667
1315,87.667
1316,86.703
1317,86.000
1318,85.049
1319,84.667
1320,83.728
1321,83.067
1322,82.740
1323,82.119
1324,81.752
1325,81.379
1326,80.667
1327,80.000
1328,79.333
1329,78.000
1330,77.667
1331,77.000
1332,76.667
1333,76.193
1334,75.667
1335,75.590
1336,75.587
1337,75.918
1338,76.410
1339,76.823
1340,77.242
1341,77.572
1342,78.471
1343,79.031
1344,79.792
1345,80.679
1346,81.557
1347,82.441
1348,83.217
1349,84.095
1350,84.967
1351,85.958
1352,86.949
1353,87.737
1354,88.597
1355,89.392
1356,90.386
1357,91.426
1358,92.227
1359,93.034
1360,93.875
1361,94.866
1362,95.349
1363,96.353
1364,97.172
1365,97.832
1366,98.649
1367,99.319
1368,99.979
1369,100.640
1370,101.300
1371,101.814
1372,101.811
1373,102.141
1374,102.471
1375,102.802
1376,102.798
1377,102.795
1378,102.792
1379,102.789
1380,102.667
1381,102.667
1382,102.333
1383,102.000
1384,101.667
1385,101.000
1386,100.667
1387,100.235
1388,99.238
1389,98.667
1390,97.911
1391,97.333
1392,96.333
1393,95.920
1394,95.333
1395,94.667
1396,94.263
1397,93.865
1398,93.871
1399,93.544
1400,93.275
1401,93.278
1402,93.052
1403,92.951
1404,92.333
1405,92.000
1406,91.333
1407,90.963
1408,90.034
1409,89.667
1410,88.667
1411,87.333
1412,86.000
1413,84.648
1414,83.000
1415,81.321
1416,79.657
1417,77.333
1418,75.993
1419,73.999
1420,72.336
1421,70.683
1422,69.675
1423,68.678
1424,67.681
1425,67.036
1426,66.375
1427,66.048
1428,66.027
1429,65.727
1430,65.799
1431,66.072
1432,66.078
1433,66.084
1434,66.136
1435,65.860
1436,65.872
1437,65.497
1438,65.391
1439,64.515
1440,63.794
1441,63.067
1442,62.403
1443,61.739
1444,61.076
1445,60.746
1446,60.415
1447,60.333
1448,60.333
1449,60.667
1450,61.239
1451,61.667
1452,62.699
1453,63.333
1454,64.348
1455,65.448
1456,66.442
1457,67.653
1458,68.859
1459,69.878
1460,70.959
1461,71.950
1462,72.738
1463,73.732
1464,74.726
1465,75.720
1466,76.524
1467,77.562
1468,78.368
1469,79.029
1470,79.845
1471,80.175
1472,80.505
1473,80.671
1474,80.833
1475,80.659
1476,80.826
1477,80.823
1478,80.820
1479,80.635
1480,80.443
1481,80.145
1482,80.141
1483,80.138
1484,80.135
1485,80.265
1486,80.259
1487,80.252
1488,80.580
1489,80.814
1490,81.351
1491,81.675
1492,81.999
1493,82.549
1494,83.315
1495,84.204
1496,84.765
1497,85.620
1498,86.278
1499,86.935
1500,87.593
1501,88.083
1502,88.161
1503,88.232
1504,88.149
1505,88.142
1506,87.735
1507,87.398
1508,86.458
1509,85.451
1510,84.389
1511,83.386
1512,82.050
1513,81.000
1514,79.667
1515,78.333
1516,76.962
1517,75.667
1518,75.000
1519,74.000
1520,73.333
1521,72.978
1522,72.628
1523,71.984
1524,71.000
1525,70.656
1526,69.993
1527,69.000
1528,68.000
1529,66.667
1530,65.985
1531,63.992
1532,62.322
1533,60.972
1534,58.667
1535,56.980
1536,55.310
1537,53.333
1538,51.637
1539,50.268
1540,48.929
1541,47.628
1542,46.625
1543,45.866
1544,44.952
1545,44.616
1546,44.613
1547,44.610
1548,44.880
1549,45.144
1550,45.135
1551,45.528
1552,45.783
1553,45.925
1554,46.432
1555,47.008
1556,47.329
1557,47.650
1558,47.971
1559,48.479
1560,49.377
1561,49.934
1562,50.692
1563,51.349
1564,52.564
1565,53.664
1566,54.770
1567,56.097
1568,57.424
1569,58.752
1570,60.079
1571,61.406
1572,62.467
1573,63.394
1574,64.054
1575,64.715
1576,65.563
1577,65.888
1578,66.545
1579,67.024
1580,67.351
1581,67.345
1582,67.842
1583,68.333
1584,68.660
1585,69.321
1586,70.157
1587,70.796
1588,71.484
1589,72.481
1590,72.957
1591,74.142
1592,74.806
1593,75.408
1594,76.133
1595,76.926
1596,77.253
1597,77.581
1598,77.695
1599,77.902
1600,78.115
1601,78.223
1602,77.992
1603,77.755
1604,77.409
1605,77.397
1606,76.859
1607,76.279
1608,75.937
1609,75.507
1610,74.919
1611,74.495
1612,73.489
1613,73.075
1614,72.477
1615,72.069
1616,71.000
1617,70.667
1618,69.940
1619,69.333
1620,68.613
1621,68.000
1622,67.286
1623,66.956
1624,66.292
1625,65.667
1626,65.333
1627,65.237
1628,64.913
1629,64.281
1630,63.644
1631,62.960
1632,62.000
1633,61.653
1634,60.333
1635,59.659
1636,58.662
1637,57.998
1638,56.667
1639,56.000
1640,54.667
1641,53.677
1642,52.680
1643,51.350
1644,50.667
1645,49.667
1646,48.693
1647,48.029
1648,47.032
1649,46.368
1650,45.705
1651,45.333
1652,45.000
1653,44.428
1654,44.101
1655,43.667
1656,43.667
1657,43.393
1658,43.333
1659,43.333
1660,43.333
1661,43.667
1662,43.667
1663,43.667
1664,44.000
1665,44.000
1666,44.580
1667,44.667
1668,45.000
1669,45.237
1670,45.333
1671,45.564
1672,45.667
1673,46.225
1674,46.332
1675,46.552
1676,46.765
1677,46.879
1678,47.086
1679,47.413
1680,47.667
1681,48.068
1682,48.395
1683,48.861
1684,48.858
1685,49.377
1686,49.852
1687,50.364
1688,51.025
1689,51.509
1690,51.840
1691,52.510
1692,53.001
1693,53.825
1694,54.149
1695,54.649
1696,55.285
1697,56.152
1698,56.631
1699,57.291
1700,57.903
1701,58.418
1702,59.136
1703,59.600
1704,60.261
1705,60.921
1706,61.248
1707,61.576
1708,61.688
1709,61.678
1710,61.669
1711,61.660
1712,61.439
1713,61.103
1714,60.633
1715,60.097
1716,59.281
1717,58.515
1718,57.754
1719,56.920
1720,56.081
1721,55.490
1722,54.742
1723,54.145
1724,53.736
1725,52.865
1726,52.396
1727,52.060
1728,51.724
1729,51.108
1730,51.000
1731,50.667
1732,50.333
1733,50.042
1734,50.000
1735,49.667
1736,49.301
1737,48.667
1738,48.333
1739,47.643
1740,46.667
1741,46.333
1742,45.986
1743,44.989
1744,44.333
1745,43.667
1746,43.331
1747,42.000
1748,41.667
1749,41.000
1750,40.667
1751,40.000
1752,39.333
1753,39.000
1754,38.045
1755,37.667
1756,37.667
1757,37.333
1758,36.701
1759,36.667
1760,36.374
1761,36.333
1762,36.047
1763,36.000
1764,35.667
1765,35.667
1766,35.608
1767,35.333
1768,35.602
1769,35.864
1770,35.858
1771,36.110
1772,36.179
1773,36.173
1774,36.416
1775,36.407
1776,36.731
1777,36.815
1778,37.142
1779,37.235
1780,37.796
1781,38.124
1782,38.559
1783,39.111
1784,39.658
1785,40.216
1786,41.186
1787,41.877
1788,42.621
1789,43.612
1790,44.201
1791,45.063
1792,45.918
1793,46.434
1794,47.233
1795,47.557
1796,48.032
1797,48.385
1798,48.530
1799,49.014
1800,49.008
1801,48.836
1802,48.826
1803,48.656
1804,48.492
1805,48.489
1806,48.123
1807,47.965
1808,47.959
1809,47.619
1810,47.280
1811,47.137
1812,47.134
1813,47.131
1814,47.128
1815,47.125
1816,47.122
1817,47.333
1818,47.333
1819,47.446
1820,48.000
1821,48.333
1822,48.437
1823,48.667
1824,48.667
1825,48.667
1826,48.667
1827,48.667
1828,48.667
1829,48.667
1830,48.588
1831,48.258
1832,47.927
1833,47.667
1834,47.333
1835,46.873
1836,46.000
1837,45.667
1838,45.333
1839,44.667
1840,44.333
1841,44.000
1842,43.333
1843,42.961
1844,42.261
1845,41.634
1846,41.000
1847,40.333
1848,40.000
1849,39.667
1850,38.982
1851,38.667
1852,38.333
1853,38.000
1854,37.667
1855,37.333
1856,37.000
1857,36.333
1858,36.333
1859,36.333
1860,36.333
1861,36.333
1862,36.000
1863,35.978
1864,35.642
1865,35.944
1866,35.969
1867,35.966
1868,36.000
1869,36.293
1870,36.333
1871,36.333
1872,36.617
