Distance_(pixels),Gray_Value
799,204.997
800,205.731
801,207.153
802,209.197
803,211.560
804,213.788
805,215.799
806,217.524
807,219.035
808,220.525
809,221.757
810,222.952
811,224.193
812,225.081
813,225.761
814,226.289
815,226.781
816,227.298
817,227.435
818,227.529
819,227.337
820,227.064
821,226.651
822,225.745
823,224.148
824,222.077
825,219.660
826,217.321
827,215.224
828,213.116
829,211.376
830,209.771
831,208.297
832,207.242
833,206.367
834,205.723
835,205.575
836,205.857
837,206.563
838,207.930
839,209.980
840,211.929
841,213.885
842,215.221
843,216.226
844,217.081
845,217.636
846,218.395
847,218.916
848,219.286
849,219.697
850,220.133
851,220.518
852,220.953
853,221.042
854,221.060
855,220.819
856,220.083
857,218.890
858,216.864
859,213.842
860,210.010
861,205.851
862,201.478
863,197.659
864,194.155
865,191.361
866,188.889
867,187.071
868,185.907
869,185.144
870,184.940
871,185.292
872,186.519
873,188.318
874,191.021
875,194.213
876,197.558
877,200.840
878,203.132
879,204.937
880,206.177
881,206.852
882,207.230
883,207.301
884,207.220
885,207.026
886,206.772
887,206.414
888,205.807
889,204.748
890,203.380
891,201.529
892,199.005
893,195.599
894,191.151
895,185.964
896,179.966
897,173.040
898,165.724
899,158.375
900,151.475
901,145.498
902,140.439
903,136.219
904,133.099
905,131.128
906,130.404
907,130.852
908,132.792
909,135.511
910,138.916
911,142.974
912,147.610
913,152.252
914,156.929
915,161.194
916,164.630
917,166.798
918,168.145
919,168.477
920,167.765
921,166.097
922,163.614
923,160.618
924,156.980
925,152.952
926,148.568
927,143.929
928,139.173
929,134.271
930,129.380
931,124.419
932,119.472
933,114.778
934,110.554
935,106.655
936,102.939
937,99.308
938,95.794
939,92.847
940,90.338
941,88.493
942,87.246
943,86.673
944,86.500
945,86.574
946,87.382
947,88.886
948,91.228
949,94.116
950,97.598
951,101.649
952,106.130
953,110.712
954,115.546
955,119.860
956,124.070
957,127.652
958,130.522
959,132.745
960,134.602
961,135.720
962,136.203
963,135.863
964,135.213
965,133.861
966,131.787
967,129.136
968,125.850
969,121.983
970,117.418
971,112.571
972,108.156
973,104.359
974,101.503
975,99.649
976,98.850
977,99.005
978,99.845
979,101.366
980,103.504
981,106.376
982,110.118
983,114.535
984,119.561
985,125.224
986,131.398
987,137.533
988,143.370
989,148.555
990,153.083
991,156.867
992,159.794
993,162.124
994,163.821
995,164.826
996,165.280
997,165.203
998,164.599
999,163.472
1000,161.446
1001,158.456
1002,155.075
1003,150.877
1004,145.588
1005,139.515
1006,132.741
1007,125.777
1008,118.920
1009,113.100
1010,108.222
1011,104.220
1012,100.795
1013,98.336
1014,96.655
1015,95.845
1016,95.853
1017,97.107
1018,98.927
1019,101.493
1020,104.953
1021,109.198
1022,113.925
1023,118.492
1024,122.502
1025,125.855
1026,128.574
1027,130.588
1028,132.038
1029,132.961
1030,132.926
1031,132.572
1032,131.559
1033,129.723
1034,127.398
1035,124.838
1036,121.814
1037,118.334
1038,114.466
1039,110.179
1040,105.820
1041,101.085
1042,96.209
1043,91.460
1044,86.961
1045,82.700
1046,78.951
1047,75.614
1048,72.938
1049,70.858
1050,69.282
1051,68.134
1052,67.488
1053,67.020
1054,66.844
1055,66.751
1056,66.956
1057,67.423
1058,67.991
1059,68.194
1060,67.910
1061,67.152
1062,65.994
1063,64.387
1064,62.362
1065,60.184
1066,57.821
1067,55.578
1068,53.363
1069,51.514
1070,50.064
1071,48.773
1072,47.598
1073,46.370
1074,45.658
1075,45.481
1076,45.773
1077,46.301
1078,47.029
1079,47.939
1080,48.832
1081,49.454
1082,50.069
1083,50.600
1084,51.240
1085,51.873
1086,52.518
1087,53.289
1088,54.487
1089,56.326
1090,58.415
1091,60.698
1092,63.149
1093,65.929
1094,68.862
1095,71.855
1096,75.121
1097,78.503
1098,81.822
1099,84.987
1100,87.981
1101,90.746
1102,93.315
1103,95.532
1104,97.050
1105,97.685
1106,97.694
1107,97.488
1108,97.221
1109,96.778
1110,96.176
1111,95.379
1112,94.127
1113,92.085
1114,88.999
1115,85.375
1116,81.666
1117,77.952
1118,74.400
1119,71.090
1120,68.533
1121,66.943
1122,66.054
1123,65.753
1124,65.867
1125,66.381
1126,67.271
1127,68.248
1128,70.010
1129,73.320
1130,77.485
1131,81.897
1132,86.303
1133,90.559
1134,94.613
1135,98.253
1136,101.101
1137,103.183
1138,104.834
1139,106.156
1140,107.068
1141,107.556
1142,107.670
1143,107.188
1144,106.249
1145,104.863
1146,103.034
1147,100.586
1148,97.479
1149,94.151
1150,90.767
1151,87.199
1152,83.545
1153,79.912
1154,76.116
1155,72.321
1156,69.001
1157,66.389
1158,64.261
1159,62.692
1160,61.640
1161,61.321
1162,61.652
1163,62.836
1164,64.248
1165,65.796
1166,67.513
1167,69.497
1168,71.747
1169,73.975
1170,76.203
1171,78.367
1172,79.978
1173,81.107
1174,81.944
1175,82.412
1176,82.154
1177,81.379
1178,80.502
1179,79.598
1180,78.605
1181,77.458
1182,75.981
1183,74.185
1184,72.133
1185,70.053
1186,67.838
1187,65.598
1188,63.387
1189,61.319
1190,59.497
1191,58.145
1192,57.196
1193,56.370
1194,55.834
1195,55.477
1196,55.324
1197,55.299
1198,55.370
1199,55.513
1200,55.906
1201,56.535
1202,57.572
1203,58.930
1204,60.427
1205,61.855
1206,63.084
1207,64.351
1208,65.742
1209,67.151
1210,68.363
1211,69.415
1212,70.393
1213,71.570
1214,73.236
1215,74.919
1216,76.352
1217,77.248
1218,77.640
1219,77.649
1220,77.744
1221,77.860
1222,77.689
1223,77.128
1224,76.189
1225,74.837
1226,73.142
1227,71.081
1228,68.642
1229,65.924
1230,62.894
1231,59.809
1232,57.252
1233,55.307
1234,53.814
1235,52.799
1236,52.082
1237,51.908
1238,52.544
1239,53.887
1240,55.737
1241,57.852
1242,60.524
