Distance_(pixels),Gray_Value
758,72.652
759,72.523
760,72.541
761,72.088
762,71.392
763,70.232
764,68.863
765,67.221
766,65.537
767,63.841
768,61.811
769,59.075
770,56.206
771,53.851
772,51.695
773,49.860
774,48.315
775,46.735
776,45.333
777,44.351
778,44.115
779,44.282
780,44.991
781,46.099
782,47.940
783,50.277
784,53.032
785,55.976
786,58.724
787,61.519
788,64.070
789,66.346
790,68.423
791,70.541
792,72.139
793,73.529
794,74.609
795,74.903
796,75.000
797,75.306
798,75.050
799,74.567
800,73.709
801,72.598
802,70.819
803,68.745
804,66.466
805,64.135
806,61.620
807,59.506
808,57.805
809,56.674
810,56.232
811,56.387
812,56.995
813,57.733
814,58.908
815,60.952
816,63.601
817,66.789
818,70.406
819,74.571
820,78.638
821,82.406
822,86.039
823,89.020
824,91.578
825,93.694
826,95.531
827,97.051
828,97.899
829,98.299
830,98.089
831,97.412
832,96.217
833,95.125
834,93.448
835,90.969
836,88.025
837,84.704
838,81.196
839,77.717
840,74.661
841,71.717
842,68.955
843,66.972
844,65.721
845,65.481
846,65.764
847,65.953
848,66.261
849,67.355
850,69.730
851,73.065
852,76.659
853,80.278
854,83.852
855,87.021
856,90.039
857,92.601
858,94.611
859,95.873
860,96.572
861,96.826
862,97.155
863,97.406
864,97.230
865,95.917
866,93.959
867,91.849
868,89.504
869,86.944
870,83.958
871,80.531
872,76.840
873,72.970
874,68.901
875,65.190
876,61.532
877,58.351
878,55.512
879,53.094
880,51.422
881,50.294
882,49.577
883,49.279
884,49.246
885,49.641
886,50.556
887,51.912
888,53.262
889,54.682
890,56.112
891,57.025
892,57.851
893,58.473
894,58.913
895,59.258
896,59.627
897,59.647
898,59.394
899,59.203
900,58.614
901,58.136
902,57.313
903,56.158
904,54.688
905,53.210
906,51.470
907,49.731
908,47.908
909,46.241
910,44.807
911,43.989
912,43.872
913,44.298
914,45.292
915,47.201
916,49.792
917,53.058
918,56.950
919,61.526
920,66.466
921,72.105
922,77.767
923,83.456
924,89.130
925,94.460
926,99.182
927,103.277
928,107.266
929,110.740
930,113.540
931,115.374
932,116.755
933,117.626
934,117.522
935,116.907
936,115.441
937,113.071
938,110.202
939,106.111
940,101.444
941,96.595
942,91.982
943,87.604
944,83.997
945,81.225
946,79.933
947,79.823
948,80.963
949,82.870
950,85.687
951,89.701
952,94.675
953,100.628
954,107.307
955,114.764
956,122.124
957,129.560
958,136.402
959,142.273
960,147.262
961,151.272
962,154.331
963,156.592
964,157.962
965,158.712
966,158.357
967,157.150
968,155.191
969,152.652
970,149.145
971,144.526
972,139.260
973,133.192
974,126.474
975,119.281
976,112.271
977,106.145
978,100.639
979,96.184
980,92.705
981,90.170
982,88.908
983,88.676
984,89.261
985,90.970
986,93.964
987,97.992
988,102.872
989,108.006
990,113.438
991,118.652
992,123.343
993,126.876
994,129.515
995,131.282
996,132.355
997,132.501
998,131.990
999,130.587
1000,128.568
1001,125.875
1002,122.649
1003,118.896
1004,114.512
1005,109.860
1006,105.076
1007,100.144
1008,94.945
1009,89.776
1010,84.781
1011,80.283
1012,76.275
1013,72.350
1014,68.820
1015,66.263
1016,64.370
1017,63.347
1018,63.027
1019,63.317
1020,64.646
1021,66.819
1022,69.840
1023,73.554
1024,77.757
1025,82.311
1026,87.398
1027,92.628
1028,97.735
1029,103.035
1030,108.008
1031,112.726
1032,116.759
1033,120.350
1034,123.716
1035,126.588
1036,128.672
1037,129.991
1038,130.355
1039,130.053
1040,128.906
1041,126.611
1042,123.495
1043,119.503
1044,115.229
1045,111.804
1046,109.573
1047,108.725
1048,109.137
1049,111.130
1050,113.997
1051,117.870
1052,123.012
1053,129.687
1054,137.148
1055,145.423
1056,154.311
1057,163.750
1058,173.646
1059,183.273
1060,192.352
1061,199.518
1062,205.290
1063,210.133
1064,213.645
1065,216.385
1066,218.239
1067,219.389
1068,219.985
1069,219.948
1070,219.428
1071,218.375
1072,216.708
1073,214.413
1074,211.489
1075,207.622
1076,203.166
1077,197.727
1078,192.388
1079,187.880
1080,184.348
1081,182.325
1082,181.461
1083,181.433
1084,182.281
1085,184.165
1086,186.631
1087,190.126
1088,194.169
1089,198.746
1090,204.060
1091,209.749
1092,215.995
1093,222.064
1094,226.840
1095,230.857
1096,233.417
1097,235.102
1098,235.942
1099,236.465
1100,236.588
1101,236.358
1102,235.918
1103,235.393
1104,234.465
1105,233.499
1106,232.383
1107,231.066
1108,229.545
1109,227.806
1110,225.944
1111,223.802
1112,221.598
1113,219.604
1114,218.192
1115,217.412
1116,217.266
1117,217.315
1118,218.074
1119,218.995
1120,220.294
1121,221.960
1122,223.832
1123,226.025
1124,228.233
1125,230.606
1126,233.151
1127,235.696
1128,237.760
1129,239.322
1130,240.128
1131,240.623
1132,240.612
1133,240.475
1134,240.100
1135,239.595
1136,238.957
1137,237.996
1138,236.830
1139,235.569
1140,234.258
1141,232.858
1142,231.241
1143,229.654
1144,227.558
1145,224.939
1146,222.275
1147,219.587
1148,217.477
1149,216.163
1150,215.522
1151,215.698
1152,216.300
1153,217.269
1154,218.515
1155,219.951
1156,221.588
1157,223.511
1158,225.492
1159,227.611
1160,230.190
1161,232.934
1162,235.330
1163,237.394
1164,238.575
1165,239.191
1166,239.368
1167,239.228
1168,238.843
1169,238.166
1170,237.370
1171,236.477
1172,235.368
1173,234.060
1174,232.545
1175,231.042
1176,229.082
1177,226.682
1178,223.730
1179,220.001
1180,215.834
1181,210.999
1182,206.382
1183,202.277
1184,198.775
1185,196.192
1186,194.346
1187,193.342
1188,193.202
1189,193.637
1190,194.548
1191,195.831
1192,197.646
1193,199.893
1194,203.051
1195,206.511
1196,210.523
1197,214.560
1198,217.726
1199,220.200
1200,221.854
1201,222.632
1202,222.933
1203,222.513
1204,221.957
1205,220.898
1206,219.700
1207,218.193
1208,215.947
1209,213.128
1210,209.338
1211,204.734
1212,199.159
1213,192.931
1214,185.407
1215,176.190
1216,166.460
1217,156.789
1218,147.954
1219,139.952
1220,132.968
1221,126.950
1222,121.778
1223,117.366
1224,114.323
1225,112.186
1226,111.135
1227,111.314
1228,112.457
1229,114.745
1230,118.453
1231,123.094
1232,127.400
1233,130.352
1234,132.205
1235,132.923
1236,132.846
1237,132.128
1238,131.008
1239,129.494
1240,127.446
1241,124.778
1242,121.401
1243,117.734
1244,113.412
1245,108.896
1246,104.411
1247,99.562
1248,94.388
1249,89.107
1250,83.908
1251,78.819
1252,74.343
1253,70.688
1254,67.735
1255,65.275
1256,63.629
1257,62.858
1258,63.009
