Distance_(pixels),Gray_Value
874,108.476
875,108.791
876,109.111
877,109.578
878,109.945
879,110.376
880,110.838
881,111.259
882,111.706
883,112.219
884,112.645
885,113.127
886,113.506
887,113.851
888,114.227
889,114.529
890,114.771
891,115.023
892,115.173
893,115.344
894,115.460
895,115.608
896,115.726
897,115.891
898,115.994
899,116.094
900,116.123
901,116.099
902,116.097
903,116.056
904,116.056
905,116.093
906,116.177
907,116.245
908,116.258
909,116.297
910,116.288
911,116.277
912,116.273
913,116.246
914,116.116
915,115.952
916,115.810
917,115.607
918,115.306
919,115.016
920,114.724
921,114.304
922,113.905
923,113.470
924,113.044
925,112.596
926,112.054
927,111.608
928,111.130
929,110.534
930,110.064
931,109.564
932,109.133
933,108.562
934,108.034
935,107.393
936,106.684
937,105.831
938,104.820
939,103.864
940,102.800
941,101.646
942,100.444
943,99.254
944,98.151
945,97.047
946,95.930
947,94.859
948,93.892
949,93.112
950,92.519
951,92.114
952,92.026
953,92.269
954,92.759
955,93.608
956,94.654
957,95.835
958,97.142
959,98.656
960,100.300
961,101.956
962,103.666
963,105.296
964,106.920
965,108.450
966,109.863
967,111.231
968,112.385
969,113.467
970,114.458
971,115.290
972,116.030
973,116.801
974,117.463
975,118.034
976,118.561
977,119.130
978,119.611
979,120.062
980,120.523
981,120.974
982,121.368
983,121.645
984,121.897
985,122.144
986,122.526
987,122.866
988,123.185
989,123.472
990,123.826
991,124.151
992,124.551
993,125.055
994,125.619
995,126.239
996,126.937
997,127.608
998,128.334
999,129.025
1000,129.760
1001,130.531
1002,131.261
1003,132.078
1004,132.938
1005,133.867
1006,134.784
1007,135.762
1008,136.812
1009,137.741
1010,138.571
1011,139.350
1012,140.223
1013,141.211
1014,142.293
1015,143.390
1016,144.497
1017,145.470
1018,146.254
1019,147.021
1020,147.706
1021,148.291
1022,148.765
1023,149.189
1024,149.672
1025,150.204
1026,150.627
1027,150.960
1028,151.134
1029,151.292
1030,151.333
1031,151.440
1032,151.538
1033,151.645
1034,151.813
1035,151.988
1036,151.964
1037,151.938
1038,151.819
1039,151.588
1040,151.331
1041,151.031
1042,150.625
1043,150.039
1044,149.364
1045,148.566
1046,147.702
1047,146.785
1048,145.844
1049,144.805
1050,143.663
1051,142.492
1052,141.200
1053,140.017
1054,138.934
1055,137.806
1056,136.818
1057,135.832
1058,134.989
1059,134.299
1060,133.610
1061,133.099
1062,132.629
1063,132.192
1064,131.707
1065,131.263
1066,130.878
1067,130.535
1068,130.181
1069,129.765
1070,129.285
1071,128.905
1072,128.510
1073,128.122
1074,127.760
1075,127.358
1076,126.911
1077,126.427
1078,125.901
1079,125.298
1080,124.570
1081,123.778
1082,122.965
1083,122.141
1084,121.332
1085,120.553
1086,119.760
1087,119.176
1088,118.674
1089,118.233
1090,117.964
1091,117.902
1092,117.935
1093,118.157
1094,118.413
1095,118.951
1096,119.433
1097,120.070
1098,120.637
1099,121.211
1100,121.816
1101,122.444
1102,123.037
1103,123.591
1104,124.211
1105,124.936
1106,125.870
1107,127.014
1108,128.315
1109,129.912
1110,131.677
1111,133.673
1112,135.948
1113,138.577
1114,141.329
1115,144.331
1116,147.435
1117,150.635
1118,153.833
1119,157.041
1120,160.130
1121,163.171
1122,166.105
1123,169.062
1124,171.945
1125,174.869
1126,177.591
1127,180.269
1128,182.786
1129,185.221
1130,187.388
1131,189.522
1132,191.615
1133,193.759
1134,195.841
1135,197.949
1136,199.842
1137,201.485
1138,202.845
1139,204.101
1140,205.163
1141,206.200
1142,207.124
1143,208.025
1144,208.890
1145,209.879
1146,210.783
1147,211.684
1148,212.547
1149,213.267
1150,214.057
1151,214.827
1152,215.523
1153,216.237
1154,216.848
1155,217.343
1156,217.850
1157,218.219
1158,218.520
1159,218.950
1160,219.314
1161,219.656
1162,220.082
1163,220.486
1164,220.805
1165,221.203
1166,221.590
1167,221.931
1168,222.196
1169,222.436
1170,222.718
1171,223.055
1172,223.369
1173,223.699
1174,224.047
1175,224.298
1176,224.475
1177,224.571
1178,224.757
1179,224.989
1180,225.288
1181,225.579
1182,225.901
1183,226.273
1184,226.566
1185,226.931
1186,227.310
1187,227.621
1188,227.907
1189,228.216
1190,228.461
1191,228.687
1192,228.951
1193,229.171
1194,229.278
1195,229.402
1196,229.504
1197,229.630
1198,229.759
1199,229.872
1200,230.055
1201,230.226
1202,230.442
1203,230.662
1204,230.798
1205,231.054
1206,231.285
1207,231.425
1208,231.567
1209,231.736
1210,231.964
1211,232.138
1212,232.332
1213,232.493
1214,232.511
1215,232.527
1216,232.556
1217,232.613
1218,232.627
1219,232.612
1220,232.648
1221,232.719
1222,232.813
1223,232.828
1224,232.803
1225,232.786
1226,232.757
1227,232.737
1228,232.780
1229,232.879
1230,232.968
1231,233.090
1232,233.215
1233,233.283
1234,233.486
1235,233.661
1236,233.874
1237,234.140
1238,234.359
1239,234.579
1240,234.785
1241,234.966
1242,235.050
1243,235.145
1244,235.258
1245,235.319
1246,235.405
1247,235.442
1248,235.454
1249,235.492
1250,235.470
1251,235.429
1252,235.432
1253,235.414
1254,235.423
1255,235.427
1256,235.306
1257,235.197
1258,235.105
1259,234.981
1260,234.860
1261,234.723
1262,234.504
1263,234.266
1264,234.004
1265,233.781
1266,233.611
1267,233.411
1268,233.161
1269,232.918
1270,232.651
1271,232.409
1272,232.188
1273,232.027
1274,231.898
1275,231.713
1276,231.582
1277,231.429
1278,231.298
1279,231.170
1280,231.014
1281,230.848
1282,230.637
1283,230.526
1284,230.315
1285,230.103
1286,229.942
1287,229.652
1288,229.266
1289,228.760
1290,228.275
1291,227.720
1292,227.110
1293,226.521
1294,225.778
1295,225.036
1296,224.241
1297,223.338
1298,222.467
1299,221.550
1300,220.570
1301,219.610
1302,218.555
1303,217.463
1304,216.287
1305,215.038
1306,213.625
1307,212.044
1308,210.262
1309,208.311
1310,206.290
1311,204.038
1312,201.565
1313,198.904
1314,196.171
1315,193.409
1316,190.609
1317,187.755
1318,184.924
1319,182.051
1320,179.072
1321,176.169
1322,173.268
1323,170.364
1324,167.404
1325,164.618
1326,161.820
1327,159.177
1328,156.644
1329,154.136
1330,151.601
1331,149.160
1332,146.882
1333,144.824
1334,142.717
1335,140.632
1336,138.725
1337,136.929
1338,135.320
1339,133.914
1340,132.607
1341,131.312
1342,130.198
1343,129.122
1344,128.092
1345,127.160
1346,126.286
1347,125.425
1348,124.670
1349,124.053
1350,123.537
1351,123.069
1352,122.637
1353,122.140
1354,121.651
1355,121.263
1356,120.912
1357,120.566
1358,120.280
1359,120.114
1360,119.942
1361,119.921
1362,119.981
1363,120.043
1364,120.130
1365,120.293
1366,120.425
1367,120.542
1368,120.679
1369,120.844
1370,121.063
1371,121.204
1372,121.363
1373,121.506
1374,121.658
1375,121.796
1376,121.913
1377,122.099
1378,122.308
1379,122.476
1380,122.735
1381,122.949
1382,123.087
1383,123.290
1384,123.499
1385,123.699
1386,123.856
1387,123.905
1388,123.898
1389,123.871
1390,123.823
1391,123.803
1392,123.765
1393,123.673
1394,123.625
1395,123.650
1396,123.753
1397,123.734
1398,123.736
1399,123.684
1400,123.686
1401,123.706
1402,123.762
1403,123.744
1404,123.742
1405,123.774
1406,123.708
1407,123.634
1408,123.617
1409,123.541
1410,123.491
1411,123.395
1412,123.267
1413,123.164
1414,123.059
1415,122.991
1416,122.921
1417,122.826
1418,122.702
1419,122.650
1420,122.589
1421,122.505
1422,122.386
1423,122.207
1424,122.040
1425,121.911
1426,121.798
1427,121.593
1428,121.442
1429,121.335
1430,121.218
1431,120.981
1432,120.768
1433,120.529
1434,120.356
1435,120.195
1436,119.970
1437,119.722
1438,119.465
1439,119.242
1440,119.026
1441,118.805
1442,118.520
1443,118.240
1444,117.948
1445,117.631
1446,117.316
1447,116.987
1448,116.626
1449,116.228
1450,115.885
1451,115.466
1452,115.047
1453,114.514
1454,113.857
1455,113.075
1456,112.251
1457,111.274
1458,110.215
1459,109.057
1460,107.861
1461,106.534
1462,105.150
1463,103.735
1464,102.370
1465,100.983
1466,99.591
1467,98.342
1468,97.342
1469,96.324
1470,95.615
1471,95.118
1472,94.738
1473,94.633
1474,94.656
1475,94.879
1476,95.366
1477,95.971
1478,96.648
1479,97.443
1480,98.303
1481,99.268
1482,100.269
1483,101.305
1484,102.278
1485,103.293
1486,104.417
1487,105.419
1488,106.422
1489,107.390
1490,108.344
1491,109.269
1492,110.187
1493,111.034
1494,111.856
1495,112.600
1496,113.303
1497,113.960
1498,114.589
1499,115.122
1500,115.610
1501,116.065
1502,116.447
1503,116.844
1504,117.275
1505,117.589
1506,117.926
1507,118.266
1508,118.425
1509,118.760
1510,119.007
1511,119.319
1512,119.628
1513,119.904
1514,120.247
1515,120.567
1516,120.869
1517,121.061
1518,121.218
1519,121.419
1520,121.545
1521,121.633
1522,121.651
1523,121.673
1524,121.665
1525,121.717
1526,121.676
1527,121.650
1528,121.582
1529,121.536
1530,121.583
1531,121.584
1532,121.628
1533,121.582
1534,121.623
1535,121.621
1536,121.621
1537,121.626
1538,121.606
1539,121.624
1540,121.671
1541,121.677
1542,121.703
1543,121.691
1544,121.709
1545,121.661
1546,121.560
1547,121.580
1548,121.550
1549,121.498
1550,121.483
1551,121.411
1552,121.350
1553,121.300
1554,121.173
1555,121.028
1556,120.868
1557,120.656
1558,120.437
1559,120.207
1560,119.975
1561,119.805
1562,119.595
1563,119.337
1564,119.078
1565,118.794
1566,118.506
1567,118.187
1568,117.881
1569,117.580
1570,117.220
1571,116.846
1572,116.448
1573,115.975
1574,115.516
1575,115.035
1576,114.595
1577,114.190
1578,113.726
1579,113.263
1580,112.842
1581,112.398
1582,111.865
1583,111.347
1584,110.752
1585,110.107
1586,109.494
1587,108.858
1588,108.091
1589,107.206
1590,106.226
1591,105.120
1592,103.891
1593,102.549
1594,101.000
1595,99.321
1596,97.487
1597,95.473
1598,93.282
1599,91.075
1600,88.741
1601,86.494
1602,84.196
1603,81.832
1604,79.319
1605,76.842
1606,74.292
1607,71.804
1608,69.445
1609,67.180
1610,65.039
1611,62.966
1612,61.125
1613,59.274
1614,57.647
1615,56.221
1616,55.190
1617,54.567
1618,54.424
1619,54.733
1620,55.480
1621,56.569
1622,57.935
1623,59.466
1624,61.230
1625,63.141
1626,65.171
1627,67.295
1628,69.595
1629,71.907
1630,74.307
1631,76.569
1632,78.702
1633,80.616
1634,82.530
1635,84.256
1636,85.878
1637,87.426
1638,88.966
1639,90.449
1640,91.782
1641,93.172
1642,94.339
1643,95.505
1644,96.424
1645,97.318
1646,98.072
1647,98.684
1648,99.329
1649,100.007
1650,100.733
1651,101.341
1652,101.996
1653,102.530
1654,103.004
1655,103.459
1656,104.002
1657,104.438
1658,104.930
1659,105.293
1660,105.804
1661,106.184
1662,106.567
1663,106.969
1664,107.258
1665,107.517
1666,107.796
1667,108.053
1668,108.316
1669,108.528
1670,108.739
1671,108.882
1672,108.994
1673,109.086
1674,109.102
1675,109.165
1676,109.197
1677,109.229
1678,109.294
1679,109.300
1680,109.280
1681,109.334
1682,109.386
1683,109.357
1684,109.304
1685,109.308
1686,109.281
1687,109.353
1688,109.312
1689,109.163
1690,109.013
1691,108.785
1692,108.544
1693,108.244
1694,108.034
1695,107.820
1696,107.402
1697,106.927
1698,106.506
1699,106.010
1700,105.557
1701,105.091
1702,104.663
1703,104.222
1704,103.868
1705,103.479
1706,103.040
1707,102.532
1708,102.026
1709,101.536
1710,100.960
1711,100.315
1712,99.695
1713,99.089
1714,98.541
1715,97.976
1716,97.393
1717,96.623
1718,95.823
1719,94.893
1720,93.920
1721,92.783
1722,91.536
1723,90.245
1724,88.674
1725,87.112
1726,85.447
1727,83.656
1728,81.773
1729,79.881
1730,77.850
1731,75.707
1732,73.554
1733,71.306
1734,69.045
1735,66.827
1736,64.470
1737,62.169
1738,60.051
1739,57.957
1740,55.878
1741,53.897
1742,52.082
1743,50.346
1744,48.760
1745,47.488
1746,46.286
1747,45.426
1748,44.789
1749,44.298
1750,43.947
1751,43.776
1752,43.964
1753,44.392
1754,45.043
1755,45.962
1756,47.098
1757,48.512
1758,50.075
1759,51.896
1760,53.784
1761,55.669
